,searched_zipcode,searched_lat,searched_lng,searched_address,searched_state,searched_city,searched_metro,latitude,longitude,distance,loc_name,loc_number,url,address,cuisines,delivery_time_raw,delivery_time,review_count,review_rating,cuisines split
3062,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6938395,-73.964522,1.265386073,SoCo,21973,https://www.doordash.com/store/21973/?pickup=false,"509 Myrtle Ave, Brooklyn, NY 11205, USA",Brunch|Salads|Seafood|Sandwiches,49 - 59,54,201,4.1,"['Brunch', 'Salads', 'Seafood', 'Sandwiches']"
3065,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6829011,-73.9821948,1.675100995,Lano's Coffee Shop & Restaurant,1438206,https://www.doordash.com/store/1438206/?pickup=false,"Lano's, 107 3rd Ave, Brooklyn, NY 11217, USA",Coffee|Breakfast|Sandwiches|Omelets|Salads,31 - 41,36,0,0.0,"['Coffee', 'Breakfast', 'Sandwiches', 'Omelets', 'Salads']"
3068,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.695875,-73.933793,1.472745259,Mao Mao Restaurant (Broadway),1174784,https://www.doordash.com/store/1174784/?pickup=false,"1000 Broadway, Brooklyn, NY 11221, USA",Thai|Salads,33 - 43,38,51,4.8,"['Thai', 'Salads']"
3071,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6641351,-73.9244917,1.707021224,TJ's Tasty Corner,1386179,https://www.doordash.com/store/1386179/?pickup=false,"Tj's Tasty Corner, 1079 Rutland Rd, Brooklyn, NY 11212, USA",Breakfast|Pastries|Curry|Chicken|Soup,32 - 42,37,25,4.5,"['Breakfast', 'Pastries', 'Curry', 'Chicken', 'Soup']"
3074,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6787649,-73.924062,1.394552676,PALACE ON FULTON FRIED CHICKEN & PIZZA,328747,https://www.doordash.com/store/328747/?pickup=false,"1882 Fulton St, Brooklyn, NY 11233, USA",Pizza|Chicken|Wraps|Sandwiches|Dessert,36 - 46,41,105,4.0,"['Pizza', 'Chicken', 'Wraps', 'Sandwiches', 'Dessert']"
3077,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6838319,-73.9675156,0.947446176,Chance11,954456,https://www.doordash.com/store/954456/?pickup=false,"895 Fulton St, Brooklyn, NY 11238, USA",Bar and Grill|Sandwiches|Salads|Burgers,41 - 51,46,17,4.5,"['Bar and Grill', 'Sandwiches', 'Salads', 'Burgers']"
3080,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6967186,-73.935071,1.481776227,Halal Chicken Gyros Co,1790264,https://www.doordash.com/store/1790264/?pickup=false,"954 Broadway, Brooklyn, NY 11221, USA",Halal|Gyro|Dessert,34 - 44,39,66,4.3,"['Halal', 'Gyro', 'Dessert']"
3083,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6967186,-73.935071,1.481776227,NY Halal Gyro,2306846,https://www.doordash.com/store/2306846/?pickup=false,"954 Broadway, Brooklyn, NY 11221, USA",Mediterranean|Salads|Wraps|Halal,46 - 56,51,11,4.7,"['Mediterranean', 'Salads', 'Wraps', 'Halal']"
3086,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6967186,-73.935071,1.481776227,Frankie's Burger Bar,1556306,https://www.doordash.com/store/1556306/?pickup=false,"954 Broadway, Brooklyn, NY 11221, USA",Burgers|Wraps|Chicken Wings|Fries,40 - 50,45,104,4.1,"['Burgers', 'Wraps', 'Chicken Wings', 'Fries']"
3089,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6934086,-73.9689853,1.390770944,Collective Fare Kitchen & Market,887536,https://www.doordash.com/store/887536/?pickup=false,"The Crabby Shack Sandwich Shop, 154 Clinton Ave, Brooklyn, NY 11205, USA",Snacks|Sandwiches|Breakfast,35 - 45,40,12,4.0,"['Snacks', 'Sandwiches', 'Breakfast']"
3092,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6702366,-73.9200362,1.711887122,We stay fresh deli & grill,1192874,https://www.doordash.com/store/1192874/?pickup=false,"1715 St Johns Pl, Brooklyn, NY 11233, USA",Deli|Sandwiches|Breakfast|Wraps|Halal,41 - 51,46,63,4.1,"['Deli', 'Sandwiches', 'Breakfast', 'Wraps', 'Halal']"
3095,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.664776,-73.953491,0.98225046,JA Irie Pasta And Seafood City,1618912,https://www.doordash.com/store/1618912/?pickup=false,"The Food Sermon, 355 Rogers Ave, Brooklyn, NY 11225, USA",Jamaican|American|Breakfast|Seafood,32 - 42,37,16,4.2,"['Jamaican', 'American', 'Breakfast', 'Seafood']"
3098,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6714291,-73.9842662,1.832829949,Hemo’s Spot Park Slope,1351504,https://www.doordash.com/store/1351504/?pickup=false,"359 5th Ave, Brooklyn, NY 11215, USA",Juice Bars & Smoothies|Protein Shakes|Coffee|Sandwiches|Acai Bowls,37 - 47,42,15,4.9,"['Juice Bars & Smoothies', 'Protein Shakes', 'Coffee', 'Sandwiches', 'Acai Bowls']"
3101,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.682527,-73.920086,1.623030936,Highly quality deli corp,1451704,https://www.doordash.com/store/1451704/?pickup=false,"Stanson Automated LLC, 421 Bainbridge St, Brooklyn, NY 11233, USA",Deli|Sandwiches|Ice Cream|Breakfast|Fries,34 - 44,39,1,5.0,"['Deli', 'Sandwiches', 'Ice Cream', 'Breakfast', 'Fries']"
3105,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6685519,-73.9397364,0.91276122,Benz's Food Products,22925983,https://www.doordash.com/store/22925983/?pickup=false,"332 Albany Ave, Brooklyn, NY 11213, USA",Convenience|Grocery|Kosher|Fish|Fresh,30 - 40,35,1,5.0,"['Convenience', 'Grocery', 'Kosher', 'Fish', 'Fresh']"
3106,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6691655,-73.9308678,1.23430755,99 Cents Utica Hot Pizza,787253,https://www.doordash.com/store/787253/?pickup=false,"1127 Eastern Parkway Brooklyn, NY 11213 United States",Pizza,36 - 46,41,21,4.3,['Pizza']
3109,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6803252,-73.9775736,1.413012965,Mug & Cup,22983042,https://www.doordash.com/store/22983042/?pickup=false,"77 5th Ave, Brooklyn, NY 11217, USA",Bakery|Juice Bars & Smoothies|Coffee & Tea|Breakfast|Muffin,34 - 44,39,0,0.0,"['Bakery', 'Juice Bars & Smoothies', 'Coffee & Tea', 'Breakfast', 'Muffin']"
3112,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6967186,-73.935071,1.481776227,Devil's Hot Wings,1556248,https://www.doordash.com/store/1556248/?pickup=false,"954 Broadway, Brooklyn, NY 11221, USA",Korean BBQ|Chicken Wings|Dessert,37 - 47,42,78,3.6,"['Korean BBQ', 'Chicken Wings', 'Dessert']"
3115,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6861682,-73.9824573,1.740491894,Ny Dessert Bar,1663754,https://www.doordash.com/store/1663754/?pickup=false,"455 Atlantic Ave, Brooklyn, NY 11217, USA",Dessert|brownies|Pancakes|Toast,34 - 44,39,0,0.0,"['Dessert', 'brownies', 'Pancakes', 'Toast']"
3118,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6955789,-73.9327898,1.48894784,Wanna Waffle,1533495,https://www.doordash.com/store/1533495/?pickup=false,"1022 Broadway, Brooklyn, NY 11221, USA",Desserts|Breakfast|Waffles|Coffee|Latte,27 - 37,32,1,5.0,"['Desserts', 'Breakfast', 'Waffles', 'Coffee', 'Latte']"
3121,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6983294,-73.9711358,1.7214391,Hungry House,2863388,https://www.doordash.com/store/2863388/?pickup=false,"Hungry House, 141 Flushing Ave Building 77, Brooklyn, NY 11205, USA",Vegetarian Friendly|Bowls|Healthy|American,34 - 44,39,1,5.0,"['Vegetarian Friendly', 'Bowls', 'Healthy', 'American']"
3124,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6967186,-73.935071,1.481776227,The Juice Empire,2310165,https://www.doordash.com/store/2310165/?pickup=false,"954 Broadway, Brooklyn, NY 11221, USA",Juice Bars & Smoothies|Healthy|Sandwiches,41 - 51,46,0,0.0,"['Juice Bars & Smoothies', 'Healthy', 'Sandwiches']"
3127,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6880107,-73.9831368,1.815022406,Bluestone Lane,1598218,https://www.doordash.com/store/1598218/?pickup=false,"265 Schermerhorn St, Brooklyn, NY 11217, USA",Beverages|Juice|Croissant|Iced Teas|Chai|Espresso|Cold Brew|Cappuccino|Bowls|Salad|Gluten-Free|Oatmeal|Avocado Toast|Toast|Salmon|Latte|Coffee & Tea|Cafe|Juice Bars & Smoothies|Pastries|Australian|Cof,28 - 38,33,22,4.6,"['Beverages', 'Juice', 'Croissant', 'Iced Teas', 'Chai', 'Espresso', 'Cold Brew', 'Cappuccino', 'Bowls', 'Salad', 'Gluten-Free', 'Oatmeal', 'Avocado Toast', 'Toast', 'Salmon', 'Latte', 'Coffee & Tea', 'Cafe', 'Juice Bars & Smoothies', 'Pastries', 'Australian', 'Cof']"
3130,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.683706,-73.9750196,1.319099387,Auntie Anne's,612325,https://www.doordash.com/store/612325/?pickup=false,"625 Atlantic Ave, Brooklyn, NY 11217, USA",Pretzels|Fast Food|Dessert|Pickup|Takeout|Family Meals|Snacks|Bakery|Sweets,30 - 40,35,506,4.5,"['Pretzels', 'Fast Food', 'Dessert', 'Pickup', 'Takeout', 'Family Meals', 'Snacks', 'Bakery', 'Sweets']"
3133,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6967186,-73.935071,1.481776227,Hot Sandwich Bar,1619217,https://www.doordash.com/store/1619217/?pickup=false,"954 Broadway, Brooklyn, NY 11221, USA",Healthy|Fruit|Salads|Fries|Comfort Food|Snacks|Sandwiches,36 - 46,41,37,3.8,"['Healthy', 'Fruit', 'Salads', 'Fries', 'Comfort Food', 'Snacks', 'Sandwiches']"
3136,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.7000547,-73.9410081,1.5513165,Burro's Breakfast Burritos,2615802,https://www.doordash.com/store/2615802/?pickup=false,"774 Broadway, Brooklyn, NY 11206, USA",Snacks|Breakfast Burrito|Breakfast & Brunch|Mexican|Burritos|American|Sandwiches|Comfort Food,25 - 35,30,0,0.0,"['Snacks', 'Breakfast Burrito', 'Breakfast & Brunch', 'Mexican', 'Burritos', 'American', 'Sandwiches', 'Comfort Food']"
3139,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6972241,-73.9344929,1.527624504,Pasta Glory,2913997,https://www.doordash.com/store/2913997/?pickup=false,"1161 Myrtle Ave, Brooklyn, NY 11206, USA",Desserts|Appetizers|Spaghetti|Salads|Italian,25 - 35,30,0,0.0,"['Desserts', 'Appetizers', 'Spaghetti', 'Salads', 'Italian']"
3142,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6572861,-73.9500127,1.489006817,Immaculée Haitian Restaurant & Bakery,2378613,https://www.doordash.com/store/2378613/?pickup=false,"Immaculee, 1227 Nostrand Ave., Brooklyn, NY 11225, USA",Sweets|Bakery,37 - 47,42,30,3.9,"['Sweets', 'Bakery']"
3145,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6774206,-73.9794868,1.512663336,Blank Street Coffee,2577689,https://www.doordash.com/store/2577689/?pickup=false,"167 5th Ave, Brooklyn, NY 11217, USA",Cafe|Bakery|Coffee|Latte|Cookies,22 - 32,27,16,5.0,"['Cafe', 'Bakery', 'Coffee', 'Latte', 'Cookies']"
3148,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6937907,-73.9613377,1.174754081,Pressed,23081532,https://www.doordash.com/store/23081532/?pickup=false,"578 Myrtle Ave, Brooklyn, NY 11205, USA",Juice|Cold pressed juices|Healthy Smoothies|Healthy|Juice Bars & Smoothies,25 - 35,30,0,0.0,"['Juice', 'Cold pressed juices', 'Healthy Smoothies', 'Healthy', 'Juice Bars & Smoothies']"
3151,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.7039614,-73.9549197,1.750362932,Cheesy Kosher Pizza,2488225,https://www.doordash.com/store/2488225/?pickup=false,"314 Marcy Ave, Brooklyn, NY 11211, USA",Kosher|Pizza|Sandwiches|Dessert|Snacks,36 - 46,41,15,4.8,"['Kosher', 'Pizza', 'Sandwiches', 'Dessert', 'Snacks']"
3154,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6571092,-73.9603771,1.584564109,J & J Delicious Cakes,1736554,https://www.doordash.com/store/1736554/?pickup=false,"664 Flatbush Ave, Brooklyn, NY 11225, USA",Cakes|Cupcakes,32 - 42,37,38,4.1,"['Cakes', 'Cupcakes']"
3158,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6598091,-73.9502755,1.314453985,Lynn Florist Inc.,2879994,https://www.doordash.com/store/2879994/?pickup=false,"1139 Nostrand Ave., Brooklyn, NY 11225, USA",Roses,37 - 47,42,4,5.0,['Roses']
3159,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6750128,-73.9328951,0.968391537,Wi Cafe & Wine Bar,1293602,https://www.doordash.com/store/1293602/?pickup=false,"1524 Bergen St, Brooklyn, NY 11213, USA",Cafe|Brunch|Dessert|Soup|Burgers|Black Owned,32 - 42,37,131,4.7,"['Cafe', 'Brunch', 'Dessert', 'Soup', 'Burgers', 'Black Owned']"
3162,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.681553,-73.9222175,1.502963108,soulkofa,2895271,https://www.doordash.com/store/2895271/?pickup=false,"235 Ralph Ave, Brooklyn, NY 11233, USA",Healthy|Juice Bar|Smoothies|Breakfast|Organic,44 - 54,49,5,5.0,"['Healthy', 'Juice Bar', 'Smoothies', 'Breakfast', 'Organic']"
3165,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6729663,-73.9626279,0.745883396,The Brass Hass,23004397,https://www.doordash.com/store/23004397/?pickup=false,"789 Washington Ave, Brooklyn, NY 11238, USA",Ice Coffee|Avocado Toast|Toast|Coffee,42 - 52,47,0,0.0,"['Ice Coffee', 'Avocado Toast', 'Toast', 'Coffee']"
3168,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6653926,-73.9228297,1.729621021,Blendzville,313409,https://www.doordash.com/store/313409/?pickup=false,"5 Sutter Ave, Brooklyn, NY 11212, USA",Breakfast|Sandwiches|Salads,45 - 55,50,31,4.5,"['Breakfast', 'Sandwiches', 'Salads']"
3171,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6801214,-73.9776486,1.41597871,Miriam,4700,https://www.doordash.com/store/4700/?pickup=false,"Dr. Ghulam Mattoo, MD, 79 5th Ave, Brooklyn, NY 11217, USA",Mediterranean|Salads|Dessert|Chicken|Shawarma,39 - 49,44,588,4.7,"['Mediterranean', 'Salads', 'Dessert', 'Chicken', 'Shawarma']"
3175,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6955789,-73.9327898,1.48894784,Saladworks,1891360,https://www.doordash.com/store/1891360/?pickup=false,"1022 Broadway, Brooklyn, NY 11221, USA",Snacks|Soup|Wraps|Bowls|Healthy|Salads,29 - 39,34,76,4.2,"['Snacks', 'Soup', 'Wraps', 'Bowls', 'Healthy', 'Salads']"
3176,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6967186,-73.935071,1.481776227,Home Run Paninis,2306358,https://www.doordash.com/store/2306358/?pickup=false,"954 Broadway, Brooklyn, NY 11221, USA",Grilled Cheese|Sandwiches,42 - 52,47,2,3.0,"['Grilled Cheese', 'Sandwiches']"
3179,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6743939,-73.9562906,0.424880184,Sweet Basil,28632,https://www.doordash.com/store/28632/?pickup=false,"Sweet Basil, 709 Franklin Ave, Brooklyn, NY 11238, USA",Salads|Fried Rice|Curry|Soup|Noodles,20 - 30,25,2000,4.7,"['Salads', 'Fried Rice', 'Curry', 'Soup', 'Noodles']"
3182,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6520059,-73.9495365,1.854372513,Immaculee Bakery,1856964,https://www.doordash.com/store/1856964/?pickup=false,"Immaculee Bakery, 1411 Nostrand Ave., Brooklyn, NY 11226, USA",Bakery|Sweets|Dessert,38 - 48,43,9,5.0,"['Bakery', 'Sweets', 'Dessert']"
3185,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6795848,-73.9684635,0.933368414,Patti Ann's Bakery,22964050,https://www.doordash.com/store/22964050/?pickup=false,"635 Bergen St, Brooklyn, NY 11238, USA",,15 - 25,20,0,0.0,
3188,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6765605,-73.9500574,0.16025826,Punchline juice bar,22983526,https://www.doordash.com/store/22983526/?pickup=false,"638 Nostrand Ave., Brooklyn, NY 11216, USA",,16 - 26,21,0,0.0,
3192,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6825323,-73.9793069,1.521664726,Breakfast Club,2851959,https://www.doordash.com/store/2851959/?pickup=false,"57 4th Ave, Brooklyn, NY 11217, USA",Snacks|Breakfast|Omelets|Pancakes|Juice Bar|Sandwiches,33 - 43,38,3,5.0,"['Snacks', 'Breakfast', 'Omelets', 'Pancakes', 'Juice Bar', 'Sandwiches']"
3193,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6985551,-73.9712029,1.735843059,Russ & Daughters,986636,https://www.doordash.com/store/986636/?pickup=false,"141 Flushing Ave, Brooklyn, NY 11205, USA",Fish|Grocery|Sandwiches|Salads|Soup,63 - 73,68,1688,4.8,"['Fish', 'Grocery', 'Sandwiches', 'Salads', 'Soup']"
3196,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6861682,-73.9824573,1.740491894,Stan's Burger Bar,1663737,https://www.doordash.com/store/1663737/?pickup=false,"455 Atlantic Ave, Brooklyn, NY 11217, USA",Bun|American|Burgers|Fries,32 - 42,37,5,3.6,"['Bun', 'American', 'Burgers', 'Fries']"
3199,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6777268,-73.9684738,0.93559107,Olde Brooklyn Bagel Shoppe,1535029,https://www.doordash.com/store/1535029/?pickup=false,"Olde Brooklyn Bagel Shoppe, 645 Vanderbilt Ave, Brooklyn, NY 11238, USA",Sandwiches|Bagels|Eggs|Snacks|Wraps,45 - 55,50,170,4.7,"['Sandwiches', 'Bagels', 'Eggs', 'Snacks', 'Wraps']"
3202,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6834635,-73.9676483,0.945006444,Diner Universe,2705623,https://www.doordash.com/store/2705623/?pickup=false,"840 Fulton St, Brooklyn, NY 11238, USA",Burgers|Sandwiches|Milk Shakes|Diners|Breakfast,36 - 46,41,2,4.5,"['Burgers', 'Sandwiches', 'Milk Shakes', 'Diners', 'Breakfast']"
3205,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6859067,-73.9547051,0.532404798,Ijuice Cafe (Bedford Ave),849241,https://www.doordash.com/store/849241/?pickup=false,"IMAIL AND MORE, 1130 Bedford Ave, Brooklyn, NY 11216, USA",Cafe|Salads|Wraps|Quesadillas|Smoothies,22 - 32,27,4,4.2,"['Cafe', 'Salads', 'Wraps', 'Quesadillas', 'Smoothies']"
3208,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.7000547,-73.9410081,1.5513165,Philly King,2734955,https://www.doordash.com/store/2734955/?pickup=false,"774 Broadway, Brooklyn, NY 11206, USA",Fries|Sandwiches|Cheesesteaks|Dessert,38 - 48,43,1,5.0,"['Fries', 'Sandwiches', 'Cheesesteaks', 'Dessert']"
3211,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6729341,-73.9498278,0.409903588,The Hangry Cook (Nostrand),313203,https://www.doordash.com/store/313203/?pickup=false,"711 Nostrand Ave, Brooklyn, NY 11216, USA",Breakfast|Eggs|Juice Bar|Burgers|Smoothies,22 - 32,27,180,4.6,"['Breakfast', 'Eggs', 'Juice Bar', 'Burgers', 'Smoothies']"
3214,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6883585,-73.9569454,0.735568755,Chilo's,900657,https://www.doordash.com/store/900657/?pickup=false,"323 Franklin Ave, Brooklyn, NY 11238, USA",Mexican|Tacos|Tortas|Tostadas,25 - 35,30,116,4.8,"['Mexican', 'Tacos', 'Tortas', 'Tostadas']"
3217,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6859566,-73.9742208,1.32810801,Yang No 1 Asian Restaurant,23003679,https://www.doordash.com/store/23003679/?pickup=false,"109 S Portland Ave, Brooklyn, NY 11217, USA",Chinese|Seafood|Chicken|Soup|Milk Tea,20 - 30,25,4,5.0,"['Chinese', 'Seafood', 'Chicken', 'Soup', 'Milk Tea']"
3220,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6719754,-73.9334909,1.017546788,El Azul Tacos,2341340,https://www.doordash.com/store/2341340/?pickup=false,"205A Schenectady Ave, Brooklyn, NY 11213, USA",Mexican|Tacos|Quesadillas|Sweets,19 - 29,24,1,1.0,"['Mexican', 'Tacos', 'Quesadillas', 'Sweets']"
3223,11216,40.6788319,-73.9506774,"300 Madison St, Brooklyn, NY 11216, USA",NY,Brooklyn,NY,40.6813676,-73.9773584,1.408889618,Alchemy Restaurant & Tavern,22061,https://www.doordash.com/store/22061/?pickup=false,"56 5th Ave, Brooklyn, NY 11217, USA",Breakfast|Salads|Burgers|Soup,31 - 41,36,65,4.7,"['Breakfast', 'Salads', 'Burgers', 'Soup']"
3226,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6861682,-73.9824573,1.740491894,Nevins Gourmet Deli,1520904,https://www.doordash.com/store/1520904/?pickup=false,"455 Atlantic Ave, Brooklyn, NY 11217, USA",Deli|Burgers|Breakfast|Juice Bar|Snacks,25 - 35,30,5,4.2,"['Deli', 'Burgers', 'Breakfast', 'Juice Bar', 'Snacks']"
3229,10003,40.7324733,-73.98738,"41 Cooper Square, 7 E 7th St, New York, NY 10003, USA",NY,New York,NY,40.6859204,-73.9504346,0.489909661,Halal Crown Chicken and Pizza,213778,https://www.doordash.com/store/213778/?pickup=false,"357 Nostrand Ave, Brooklyn, NY 11216, USA",Chicken|Sandwiches|Burgers|Salads|Pizza,21 - 31,26,421,4.0,"['Chicken', 'Sandwiches', 'Burgers', 'Salads', 'Pizza']"
3232,11219,40.6310753,-73.9976946,"4701 15th Ave, Brooklyn, NY 11219, USA",NY,Brooklyn,NY,40.6802198,-73.9497912,0.10654072,99 cent supreme pizza,1531785,https://www.doordash.com/store/1531785/?pickup=false,"1276 Fulton St, Brooklyn, NY 11216, USA",Italian|Pizza|Sandwiches,18 - 28,23,4,4.8,"['Italian', 'Pizza', 'Sandwiches']"
